 0.3396000000000000E+04, 0.4282837519531499E+14, 0.2380000000000000E+04,   95,   95,    1, 0.0000000000000000E+00, 0.0000000000000000E+00                                                                                                         
    5,    3, 0.3312631859664995E-05, 0.2717360871503626E-06, 0.2270454507871300E-10, 0.2285371381155100E-10             
    5,    4,-0.4640373487656232E-05,-0.3382070539956399E-05, 0.1681111820207100E-10, 0.1677695970025000E-10             
    5,    5,-0.4449818312828904E-05, 0.3779749986494653E-05, 0.9919798443461200E-11, 0.9986704848608400E-11             
    6,    0, 0.1346813952261483E-05, 0.0000000000000000E+00, 0.3318284696673700E-10, 0.0000000000000000E+00             
    6,    1, 0.1802517772342966E-05,-0.1518384736310603E-05, 0.3257642877253600E-10, 0.3175224595657100E-10             
    6,    2, 0.8616681014398637E-06, 0.1469082442643908E-05, 0.2982703189117900E-10, 0.3001762077382400E-10             
    6,    3, 0.9557191650220091E-06, 0.3329582548338817E-06, 0.2692972864116000E-10, 0.2702960048738100E-10             
    6,    4, 0.1008387840896352E-05, 0.2638829625972846E-05, 0.2255878124227200E-10, 0.2254899682246000E-10             
    6,    5, 0.1657634228396223E-05, 0.1622940967982669E-05, 0.1669853916798100E-10, 0.1686294653679100E-10             
    6,    6, 0.2762011540214326E-05, 0.8218309569016565E-06, 0.9726194772124400E-11, 0.9636324171379500E-11             
    7,    0, 0.1059595233826710E-05, 0.0000000000000000E+00, 0.3581711516859900E-10, 0.0000000000000000E+00             
    7,    1, 0.1374902976254294E-05,-0.2274564714263664E-06, 0.3535086436041100E-10, 0.3527880968429800E-10             
    7,    2, 0.2813891141743234E-05,-0.6295470373905801E-06, 0.3272550029859700E-10, 0.3350164910334000E-10             
    7,    3, 0.8803437905480173E-06,-0.3968006231960614E-06, 0.3055950933312600E-10, 0.3098526326645000E-10             
    7,    4, 0.2468989449182923E-05,-0.4221715395563642E-06, 0.2727017386112100E-10, 0.2699026381751200E-10             
    7,    5,-0.1914783206582721E-06,-0.1358537559289753E-05, 0.2253203321966100E-10, 0.2255775673089900E-10             
    7,    6,-0.5592517367163192E-06,-0.1901443391497659E-05, 0.1639599378159900E-10, 0.1633022490731900E-10             
    7,    7, 0.4407469609695711E-06,-0.1775560017942147E-05, 0.9163501731458500E-11, 0.9187106071185000E-11             
    8,    0, 0.1443712425103061E-06, 0.0000000000000000E+00, 0.3982177011634100E-10, 0.0000000000000000E+00             
    8,    1,-0.1326676784653004E-06, 0.7507926965984646E-06, 0.3739087790814200E-10, 0.3734062579540700E-10             
    8,    2, 0.1810397515612597E-05, 0.5070917759656161E-06, 0.3656636295814100E-10, 0.3805032159137400E-10             
    8,    3,-0.1206776599327816E-05,-0.1341476031110539E-05, 0.3400130995219200E-10, 0.3436635247736300E-10             
    8,    4, 0.1588303388835688E-05, 0.1483671486051914E-06, 0.3179211465397600E-10, 0.3149394301472900E-10             
    8,    5,-0.2791515255213659E-05,-0.1630137924339113E-05, 0.2754678259428400E-10, 0.2765103371512900E-10             
    8,    6,-0.9140261613128045E-06,-0.1790040988308850E-05, 0.2293711328342000E-10, 0.2277205836696800E-10             
    8,    7,-0.4739267788953479E-06, 0.1644594127739873E-05, 0.1695208589682200E-10, 0.1694992958993300E-10             
    8,    8,-0.3106159890137063E-06,-0.2503555484384523E-06, 0.9434359861380200E-11, 0.9339700681783200E-11             
    9,    0,-0.2869773496958520E-06, 0.0000000000000000E+00, 0.4213608131147300E-10, 0.0000000000000000E+00             
    9,    1, 0.4208873609499711E-06,-0.4904100943252663E-06, 0.4113780452271300E-10, 0.4219670903182800E-10             
    9,    2, 0.1138761805994877E-05, 0.3821362773857661E-06, 0.3943106939760200E-10, 0.4068453215614900E-10             
    9,    3,-0.9935196779796188E-06,-0.1007750903245367E-05, 0.3878110123254800E-10, 0.3904745101297500E-10             
    9,    4, 0.2948518206216758E-06, 0.1623608922225014E-05, 0.3588096463166100E-10, 0.3498557565225900E-10             
    9,    5,-0.2271735786076015E-05,-0.1549697743471348E-05, 0.3246760828614400E-10, 0.3269110788531400E-10             
    9,    6, 0.8084770657306599E-06, 0.5778664015761992E-06, 0.2795859334490500E-10, 0.2826061255743100E-10             
    9,    7,-0.6181817819731004E-06, 0.8687977660417782E-06, 0.2329049816862700E-10, 0.2346559922861500E-10             
    9,    8, 0.1208066096645037E-05,-0.1462153001656370E-06, 0.1671653543709600E-10, 0.1671260551240800E-10             
    9,    9,-0.1171771156605092E-05,-0.6580674226149087E-06, 0.8655373292500001E-11, 0.8725764555825600E-11             
   10,    0, 0.7263580479252489E-06, 0.0000000000000000E+00, 0.4591633253298100E-10, 0.0000000000000000E+00             
   10,    1, 0.9240304503159844E-06, 0.2231448176257954E-06, 0.4520243737632200E-10, 0.4500395686597700E-10             
   10,    2, 0.7087359761661525E-08,-0.1115652346923425E-05, 0.4402163535292700E-10, 0.4458006347463800E-10             
   10,    3,-0.2991503405534608E-06, 0.4436372094970289E-06, 0.4197813162573000E-10, 0.4325346139496200E-10             
   10,    4,-0.1214154768921919E-05,-0.6989003306296462E-07, 0.4033271891884300E-10, 0.4064009292296000E-10             
   10,    5, 0.4214851822515114E-06,-0.1062929616052248E-05, 0.3657691172353800E-10, 0.3721218481373800E-10             
   10,    6, 0.6693753595208794E-06, 0.1117170503408030E-05, 0.3375728842132100E-10, 0.3346845205730100E-10             
   10,    7, 0.3178678878819445E-06,-0.6200974720775421E-06, 0.2907829333020600E-10, 0.2893553224785400E-10             
   10,    8, 0.5404900924412967E-06, 0.8206346741763579E-06, 0.2406601237342200E-10, 0.2405753114618300E-10             
   10,    9,-0.1457114774276176E-05,-0.1463934389090390E-05, 0.1764569251571300E-10, 0.1757011050548300E-10             
   10,   10,-0.2750016900038123E-06, 0.7531801630293940E-06, 0.9229489424533200E-11, 0.9192231650747199E-11             
   11,    0,-0.2657095526087571E-06, 0.0000000000000000E+00, 0.4952757879865400E-10, 0.0000000000000000E+00             
   11,    1,-0.8167090984167258E-06,-0.2211416662257318E-06, 0.4952116138139000E-10, 0.4956536735068400E-10             
   11,    2,-0.3134325762072942E-06,-0.9940182174051171E-06, 0.4733230430326100E-10, 0.4891789312309500E-10             
   11,    3,-0.1302995720477277E-05, 0.7651373718211183E-06, 0.4689020500951600E-10, 0.4740893137785100E-10             
   11,    4,-0.1573990719943380E-05,-0.6447094477934698E-06, 0.4558932713854900E-10, 0.4403550262668100E-10             
   11,    5, 0.1356460844253510E-05, 0.8993020658462953E-06, 0.4196312823090400E-10, 0.4230327546584300E-10             
   11,    6,-0.2447510697451683E-06, 0.2066327556479776E-07, 0.3846424225191000E-10, 0.3842100696324800E-10             
   11,    7, 0.6606681004603507E-06,-0.8648431626869202E-06, 0.3463237474821800E-10, 0.3496501426805300E-10             
   11,    8,-0.1182188683906529E-05, 0.7667796383734840E-06, 0.2982741421824700E-10, 0.2997350748651300E-10             
   11,    9,-0.4151362968322722E-06,-0.4196124449005754E-06, 0.2500807412544700E-10, 0.2485666259175900E-10             
   11,   10, 0.3327131080331973E-06, 0.1966767388817063E-05, 0.1751374992131200E-10, 0.1749841480701900E-10             
   11,   11,-0.4487215502245347E-07,-0.3234585459334147E-06, 0.8045732161004101E-11, 0.8065215617575900E-11             
   12,    0, 0.2602732453809448E-06, 0.0000000000000000E+00, 0.5434415079216800E-10, 0.0000000000000000E+00             
   12,    1,-0.1126786592754878E-05,-0.5135450922025220E-07, 0.5377570609667200E-10, 0.5332295057891000E-10             
   12,    2,-0.9750778658025236E-07, 0.5329882034082408E-06, 0.5238760037780000E-10, 0.5387275523788700E-10             
   12,    3,-0.1442194502804000E-05, 0.3147435594667686E-06, 0.5087789669093600E-10, 0.5233145316890100E-10             
   12,    4,-0.1013806423081228E-06, 0.1235043553544838E-06, 0.5015113241925100E-10, 0.4977210938953500E-10             
   12,    5, 0.7203061785521276E-06, 0.1001691970047461E-05, 0.4731709705349600E-10, 0.4695206817026500E-10             
   12,    6,-0.4031204841302973E-06,-0.1629897478320102E-05, 0.4378248140343200E-10, 0.4427914594314700E-10             
   12,    7, 0.4044416507655816E-06,-0.1128163930352336E-06, 0.3991349414535400E-10, 0.4042655382013700E-10             
   12,    8,-0.1603937084313797E-05,-0.3882714073420358E-06, 0.3625680652773400E-10, 0.3603235058337800E-10             
   12,    9, 0.7083186639527863E-06, 0.4769450921313113E-06, 0.3144681080750700E-10, 0.3086378160175400E-10             
   12,   10, 0.4881343997228555E-06, 0.1378461099911397E-05, 0.2611607003108300E-10, 0.2587851010329800E-10             
   12,   11, 0.8653207305469621E-06,-0.1654772710200801E-05, 0.1876880792693500E-10, 0.1872317625749900E-10             
   12,   12,-0.6644591722466368E-08,-0.8918167355458319E-07, 0.9345943244353300E-11, 0.9333451070377800E-11             
   13,    0,-0.4907505273337032E-06, 0.0000000000000000E+00, 0.5871078976152199E-10, 0.0000000000000000E+00             
   13,    1,-0.5697656368375526E-06, 0.2260238664763072E-06, 0.5831888191800200E-10, 0.5912653322717599E-10             
   13,    2, 0.1921524181251990E-06, 0.8538024317638243E-06, 0.5666440570042400E-10, 0.5872769556111600E-10             
   13,    3, 0.2161856846048859E-06, 0.1815748620109736E-06, 0.5636982268537700E-10, 0.5733995353942800E-10             
   13,    4, 0.1712301656278400E-06, 0.6898846175275558E-06, 0.5473752322784900E-10, 0.5494332157665200E-10             
   13,    5, 0.6175301719494294E-08,-0.4051776199322500E-06, 0.5202150675644200E-10, 0.5323433467140500E-10             
   13,    6, 0.4398768102148944E-07,-0.9326221174144860E-06, 0.4962495082474500E-10, 0.4954145629698100E-10             
   13,    7,-0.7710429768378766E-06, 0.3975068969267438E-06, 0.4585560190535400E-10, 0.4628030062617900E-10             
   13,    8,-0.2327542203188740E-06,-0.6453395594835081E-08, 0.4206662372275200E-10, 0.4198631833799900E-10             
   13,    9, 0.1108046061133664E-05, 0.8057413877317244E-06, 0.3789798850715700E-10, 0.3755752760320400E-10             
   13,   10,-0.1578787865031097E-06,-0.6478516472232991E-06, 0.3233003190985900E-10, 0.3263340678573800E-10             
   13,   11, 0.7628576190301005E-06,-0.8235792806197327E-06, 0.2720363253293200E-10, 0.2707932879250500E-10             
   13,   12,-0.1457139831426568E-05,-0.4304951965054720E-06, 0.1864689548800700E-10, 0.1873975464644000E-10             
   13,   13, 0.4277449735566038E-06, 0.8742593990932258E-06, 0.8991327419731200E-11, 0.8885516399402799E-11             
   14,    0, 0.3019268376608329E-06, 0.0000000000000000E+00, 0.6441032714117801E-10, 0.0000000000000000E+00             
   14,    1, 0.7544991189259992E-06, 0.3102770524332098E-06, 0.6366807811846700E-10, 0.6381874103064600E-10             
   14,    2, 0.4505577818024128E-06,-0.5237215861037856E-06, 0.6244681708005100E-10, 0.6453250478715900E-10             
   14,    3, 0.4265772295970410E-06,-0.3123662922672805E-06, 0.6176513120099000E-10, 0.6217087047312600E-10             
   14,    4, 0.2278039839009653E-06,-0.9615887235811621E-06, 0.6150554621347800E-10, 0.5989258459030600E-10             
   14,    5,-0.4539636926120275E-06,-0.9655543197874659E-06, 0.5814906369856200E-10, 0.5831850600612200E-10             
   14,    6,-0.6618924231263232E-07,-0.8307434536107363E-07, 0.5541458058179500E-10, 0.5581449951920900E-10             
   14,    7,-0.4474321391858100E-06, 0.2415476290240164E-06, 0.5216452449765400E-10, 0.5213091266062800E-10             
   14,    8, 0.8187234530191169E-06, 0.3743962516047065E-06, 0.4828532816700400E-10, 0.4820288353038500E-10             
   14,    9, 0.2100698887423984E-06, 0.1154376760558644E-05, 0.4439139446211000E-10, 0.4369956398832300E-10             
   14,   10, 0.2558690591966176E-07,-0.1587247680373225E-05, 0.3965840354024100E-10, 0.3390114399293600E-10             
   14,   11,-0.9298749379204412E-06, 0.1604396966355400E-06, 0.3415848425869200E-10, 0.3401591511135000E-10             
   14,   12,-0.4486923209060887E-06,-0.3051306177784663E-06, 0.2895828152050500E-10, 0.2910011340185600E-10             
   14,   13, 0.7541462241982545E-06, 0.2068559690055033E-05, 0.2103438444211300E-10, 0.2102444411820900E-10             
   14,   14, 0.4731024139981742E-07,-0.7456199761985993E-06, 0.1014054853284600E-10, 0.1008993871068600E-10             
   15,    0, 0.4938140937768031E-06, 0.0000000000000000E+00, 0.7045138055585700E-10, 0.0000000000000000E+00             
   15,    1, 0.2348097680219762E-06, 0.2603898941568061E-06, 0.6965839628253100E-10, 0.6875167706817500E-10             
   15,    2,-0.3533406884653278E-06,-0.7840430308172762E-06, 0.6873564821149300E-10, 0.7015259438487300E-10             
   15,    3,-0.5613396604837168E-06,-0.2999415931018987E-06, 0.6680841183193300E-10, 0.6888178408176600E-10             
   15,    4,-0.7204936378802537E-06,-0.8388016108170799E-06, 0.6738860872493400E-10, 0.6582761955725300E-10             
   15,    5,-0.9388064885768414E-06,-0.4747414016502829E-06, 0.6417640278644401E-10, 0.6483222403400900E-10             
   15,    6,-0.6231424005035418E-07, 0.6331525815567889E-06, 0.6145835874362700E-10, 0.6197535340251199E-10             
   15,    7, 0.9260986653160816E-06, 0.3624343779692493E-06, 0.5832532214899500E-10, 0.5900042712015101E-10             
   15,    8, 0.1161635688168621E-05, 0.4745348785529617E-06, 0.5509846577821500E-10, 0.5468986357945600E-10             
   15,    9,-0.3017501011925682E-06,-0.3743354685968395E-06, 0.5150240420316800E-10, 0.5009739220335800E-10             
   15,   10,-0.1608473962721870E-06,-0.1576153508714252E-06, 0.4611421860150000E-10, 0.4633109574857300E-10             
   15,   11,-0.7748915987350132E-06, 0.5727209741805207E-06, 0.4158823199380900E-10, 0.4130937160565200E-10             
   15,   12, 0.9801190031191017E-06, 0.7601861455031867E-06, 0.3626012290523900E-10, 0.3618902249598700E-10             
   15,   13, 0.1793791805148820E-06, 0.7110037456673723E-06, 0.3043269457888200E-10, 0.3021743051391900E-10             
   15,   14, 0.2230659612610333E-06,-0.1363121631912002E-05, 0.2050234875742800E-10, 0.2033709852139200E-10             
   15,   15,-0.3397872207837809E-06, 0.1265374776600642E-06, 0.1066808609728800E-10, 0.1058659268319900E-10             
   16,    0, 0.6262927184765497E-06, 0.0000000000000000E+00, 0.7605614277527700E-10, 0.0000000000000000E+00             
   16,    1,-0.2346884536279329E-06,-0.5558027816671504E-06, 0.7636356566397600E-10, 0.7634976009897400E-10             
   16,    2,-0.4825322133093286E-06,-0.8735894442489077E-07, 0.7415789886705400E-10, 0.7581842709983800E-10             
   16,    3,-0.5369917819911850E-06, 0.4271825001633701E-06, 0.7420805749804700E-10, 0.7569240799101900E-10             
   16,    4,-0.7779123384568130E-06,-0.5486837226596972E-07, 0.7288194914836801E-10, 0.7208177033367200E-10             
   16,    5,-0.3455421312081924E-06, 0.5902092008684697E-06, 0.7111676782367700E-10, 0.7190586766791299E-10             
   16,    6, 0.1436882585473728E-06, 0.2246870532246997E-06, 0.6838203162387100E-10, 0.6817544214655400E-10             
   16,    7, 0.3885527307351176E-06, 0.3121118026949036E-06, 0.6502249074392701E-10, 0.6620841688910700E-10             
   16,    8, 0.2353977676882677E-06, 0.3911508006428024E-06, 0.6190635550683200E-10, 0.6171042978254200E-10             
   16,    9,-0.3579087806123552E-06,-0.9393174642505558E-06, 0.5823930154721500E-10, 0.5753246882723900E-10             
   16,   10,-0.5157433497479116E-06, 0.3426030373451400E-06, 0.5357567814810400E-10, 0.0000000000000000E+00             
   16,   11,-0.6662193408196971E-07,-0.3130928391300409E-06, 0.4881268139413100E-10, 0.4860497699183600E-10             
   16,   12, 0.4103786183636808E-06, 0.6715613174648027E-06, 0.4379667602567200E-10, 0.4431668674413300E-10             
   16,   13,-0.6500567239319551E-07,-0.5984108975695798E-06, 0.3810308986216000E-10, 0.3782222100412600E-10             
   16,   14,-0.1700191746964965E-06,-0.9426153399076865E-06, 0.3097634958403600E-10, 0.3082872416188400E-10             
   16,   15,-0.8590923034716194E-06, 0.3243326096086214E-06, 0.2143285807672500E-10, 0.2142460573890200E-10             
   16,   16, 0.2101797963002473E-06, 0.1206152445278131E-06, 0.1142898678025600E-10, 0.1144745910614400E-10             
   17,    0,-0.5447449254387551E-07, 0.0000000000000000E+00, 0.8310009720655599E-10, 0.0000000000000000E+00             
   17,    1,-0.3736034845726352E-06,-0.6399305410173156E-06, 0.8331708011734900E-10, 0.8232770294403000E-10             
   17,    2,-0.2031695464330513E-06, 0.1464188691138065E-06, 0.8071660743087300E-10, 0.8390784517428500E-10             
   17,    3,-0.4620846838722029E-07, 0.1921285104124984E-06, 0.8083477911717101E-10, 0.8178020379632800E-10             
   17,    4, 0.4591655663465805E-06,-0.9371556391039424E-08, 0.8077853336862400E-10, 0.7954533377375200E-10             
   17,    5, 0.7011308086455585E-06, 0.3136608204134568E-06, 0.7786647951252000E-10, 0.7774277247730900E-10             
   17,    6, 0.6379522284585483E-06,-0.3099893720874867E-06, 0.7578453528709600E-10, 0.7666271687251600E-10             
   17,    7, 0.3397195272446018E-06,-0.2414298235140005E-06, 0.7175647550032600E-10, 0.7284320746297300E-10             
   17,    8,-0.3718962644163091E-06,-0.2045036321022685E-06, 0.7014072779511100E-10, 0.6904879796780900E-10             
   17,    9,-0.1952832632983036E-06,-0.3295174735978576E-06, 0.6605555150325300E-10, 0.6443670678135000E-10             
   17,   10,-0.5707178903604522E-06, 0.2678798143861735E-06, 0.6091078127727500E-10, 0.6116403040716200E-10             
   17,   11, 0.3524272032530512E-06, 0.5180048498734454E-07, 0.5649965179032700E-10, 0.5612604995540400E-10             
   17,   12, 0.2018442871951301E-06,-0.2959954917237899E-08, 0.5161997074897400E-10, 0.5177409976919200E-10             
   17,   13,-0.4458930645410373E-06,-0.8041472107477503E-06, 0.4633116795011500E-10, 0.4603059752564700E-10             
   17,   14,-0.3546446501743805E-06,-0.4717570250066018E-06, 0.3937341763098200E-10, 0.3907649128775700E-10             
   17,   15,-0.3660311782480996E-06, 0.4076710199823348E-06, 0.3220250253322600E-10, 0.3211297117650500E-10             
   17,   16, 0.1074997049278937E-05, 0.5678388489919219E-06, 0.2226161194112100E-10, 0.2235218047065300E-10             
   17,   17, 0.5498553375593866E-07, 0.2937595988889409E-06, 0.1211514844122100E-10, 0.1210801158778900E-10             
   18,    0,-0.3155490919647224E-06, 0.0000000000000000E+00, 0.9045952152199199E-10, 0.0000000000000000E+00             
   18,    1,-0.1809471587532042E-06,-0.5823304552181761E-06, 0.8968739295294100E-10, 0.9123374651620500E-10             
   18,    2,-0.1057578036527555E-06, 0.4431398748233003E-07, 0.8767533837512400E-10, 0.9188943049655799E-10             
   18,    3,-0.2947344840620019E-06,-0.4636837618118434E-06, 0.8796747621254101E-10, 0.8988942374614801E-10             
   18,    4, 0.8776974013711778E-06, 0.1324895744607762E-06, 0.8839540131380600E-10, 0.8675949265675900E-10             
   18,    5, 0.2069246841873316E-06,-0.6215393324327260E-06, 0.8557669545115100E-10, 0.8563845231228000E-10             
   18,    6, 0.2242391597158736E-06,-0.6825687639522321E-06, 0.8323309549320500E-10, 0.8356397778121100E-10             
   18,    7,-0.1981519374284613E-06,-0.1705470733329994E-06, 0.8039492336018300E-10, 0.8139598495063400E-10             
   18,    8, 0.6140201460416865E-07,-0.2628006162507709E-06, 0.7650578097352399E-10, 0.7704571496930400E-10             
   18,    9, 0.7002181244874586E-07, 0.2297544385042911E-06, 0.7485457400568800E-10, 0.7300454171999400E-10             
   18,   10, 0.6703191542583606E-06,-0.6738922729808406E-07, 0.6882727390373001E-10, 0.5983025075052500E-10             
   18,   11, 0.2763042977436058E-06,-0.3027732763932727E-06, 0.6462322759888900E-10, 0.6455435938144500E-10             
   18,   12, 0.7439726298470965E-07,-0.1012516666095165E-06, 0.5952972450370200E-10, 0.5972614563691800E-10             
   18,   13,-0.3006327696312365E-06,-0.2690358166425687E-06, 0.5470140963445700E-10, 0.5406384926256200E-10             
   18,   14,-0.3678781351358712E-06, 0.1926699567648172E-06, 0.4804833777387400E-10, 0.4817810331736800E-10             
   18,   15, 0.3601578295537594E-06, 0.7544239279154593E-06, 0.4109253609251000E-10, 0.4109769523857600E-10             
   18,   16, 0.4141435302075787E-06, 0.2239360940847024E-06, 0.3370109264776900E-10, 0.3382105652348500E-10             
   18,   17, 0.7134072929259782E-07,-0.1109209731864043E-05, 0.2318225667599000E-10, 0.2310223848706600E-10             
   18,   18, 0.4689267738240833E-06, 0.3459107043659293E-06, 0.1308396520487500E-10, 0.1310205370642500E-10             
   19,    0, 0.8125704237354377E-08, 0.0000000000000000E+00, 0.9927307935664900E-10, 0.0000000000000000E+00             
   19,    1, 0.4686793385784680E-07, 0.5085809661842207E-06, 0.9835502636381400E-10, 0.9724180865421600E-10             
   19,    2,-0.5250253226204872E-07, 0.8841255175051616E-07, 0.9792890084865599E-10, 0.9928709463799200E-10             
   19,    3,-0.5281945700812387E-07,-0.2006338072565499E-06, 0.9555268490712000E-10, 0.9740288277328000E-10             
   19,    4, 0.1387577049519196E-06, 0.2531974452451789E-06, 0.9687210148030500E-10, 0.9569487108092700E-10             
   19,    5,-0.2851268846663612E-06,-0.4475048130759013E-06, 0.9312340773315200E-10, 0.9429719795149900E-10             
   19,    6,-0.2751822696688336E-06,-0.1532782181757749E-06, 0.9137451114942000E-10, 0.9221419373161900E-10             
   19,    7,-0.4908952735448160E-06, 0.1886947588806143E-06, 0.8835467396914001E-10, 0.8972286821059600E-10             
   19,    8, 0.4292745799804461E-06,-0.1330212768523118E-06, 0.8636685287599400E-10, 0.8509529814982800E-10             
   19,    9, 0.2113217080934983E-06, 0.3960910716993309E-06, 0.8228552712891900E-10, 0.8100752117713700E-10             
   19,   10, 0.6048359871043964E-06,-0.7924348593737040E-07, 0.7796202931085200E-10, 0.7832762233927900E-10             
   19,   11, 0.4469117881578079E-07,-0.3933735566156292E-06, 0.7274781357648400E-10, 0.7266040334146300E-10             
   19,   12,-0.1135353570240550E-06,-0.2173645130144038E-07, 0.6839470454336500E-10, 0.6869511621522100E-10             
   19,   13,-0.2017609405244447E-06,-0.4005649907031702E-07, 0.6298274108503800E-10, 0.6258150559560100E-10             
   19,   14, 0.1545546074874186E-06, 0.5185358303253920E-06, 0.5689606492114100E-10, 0.5696204542205400E-10             
   19,   15, 0.8299535319114242E-06, 0.5062939291935153E-06, 0.5057543696077300E-10, 0.5048373921315700E-10             
   19,   16,-0.6143577380155478E-08,-0.1367519610948473E-06, 0.4317286679451900E-10, 0.4327573222059700E-10             
   19,   17,-0.1174675385287144E-06,-0.4376682300364976E-06, 0.3526782166682800E-10, 0.3539002071497100E-10             
   19,   18,-0.7258826801390701E-06, 0.5944243367025995E-06, 0.2446072121840500E-10, 0.2450943917676000E-10             
   19,   19,-0.3669575898387778E-06,-0.8369503013829937E-06, 0.1369187652474200E-10, 0.1362351711648300E-10             
   20,    0, 0.2996570533376720E-06, 0.0000000000000000E+00, 0.1077486977974800E-09, 0.0000000000000000E+00             
   20,    1, 0.1844695864639958E-06, 0.5546348456984475E-06, 0.1068865765222700E-09, 0.1073511823420000E-09             
   20,    2, 0.7033837479644266E-07,-0.2391271583112476E-06, 0.1048493125928000E-09, 0.1089201392894200E-09             
   20,    3, 0.4264780611438251E-06, 0.2111778036618988E-06, 0.1042476256299100E-09, 0.1076036517972700E-09             
   20,    4,-0.3611592659686068E-06, 0.2077739030693667E-06, 0.1056267944416100E-09, 0.1033258751005700E-09             
   20,    5, 0.1694564628663865E-06, 0.1413059419531366E-07, 0.1030809617839100E-09, 0.1034060866745300E-09             
   20,    6, 0.2026111985654959E-06, 0.3802429708518453E-06, 0.9995188539434600E-10, 0.1007578392788800E-09             
   20,    7, 0.6935810488462194E-07, 0.4039564900587215E-07, 0.9720601320243300E-10, 0.9927394056903300E-10             
   20,    8, 0.3126280225040877E-06, 0.3189412893268454E-06, 0.9542627982899300E-10, 0.9463209915067500E-10             
   20,    9, 0.5835750366884784E-07, 0.1825445282589137E-06, 0.9212117377744300E-10, 0.8999347538958100E-10             
   20,   10,-0.4225079201773382E-06,-0.2789538565828534E-07, 0.8699918815989200E-10, 0.8668884506825401E-10             
   20,   11,-0.1627473965168883E-06, 0.2006801997439134E-07, 0.8283706180878501E-10, 0.8262013394221300E-10             
   20,   12,-0.4746362615441243E-06,-0.1725511169404249E-06, 0.7706705083695100E-10, 0.7717625684136900E-10             
   20,   13,-0.9239012084632557E-10, 0.3448351847802549E-06, 0.7285821761860400E-10, 0.7204579746756401E-10             
   20,   14, 0.2817427692853331E-06, 0.2352282092608391E-06, 0.6597610358461900E-10, 0.6617401357454900E-10             
   20,   15, 0.7903958443068900E-07,-0.2879294518866032E-06, 0.5995943591065200E-10, 0.6002562693292900E-10             
   20,   16, 0.4718320315262280E-07,-0.2768754797971143E-06, 0.5318160515623800E-10, 0.5325467043217600E-10             
   20,   17,-0.4884021575666642E-06,-0.3801768504867478E-06, 0.4545896918654700E-10, 0.4553202013348100E-10             
   20,   18, 0.3565953966777913E-07, 0.7280361384218256E-06, 0.3724406678372500E-10, 0.3738340212655800E-10             
   20,   19, 0.1762602890128015E-06,-0.1928109564361550E-07, 0.2538808973783200E-10, 0.2536833131815500E-10             
   20,   20,-0.4767556173724721E-06, 0.6889116623641703E-07, 0.1471187456295100E-10, 0.1470936525801500E-10             
   21,    0, 0.1271818331831817E-06, 0.0000000000000000E+00, 0.1164546635318500E-09, 0.0000000000000000E+00             
   21,    1,-0.1490927637097858E-06,-0.4267696519159205E-06, 0.1177916943596000E-09, 0.1172975117609500E-09             
   21,    2,-0.9402836064538946E-07,-0.5596546692483971E-06, 0.1129923956740800E-09, 0.1183804518902100E-09             
   21,    3,-0.1594639053292559E-06, 0.2484280400650506E-06, 0.1155231474917400E-09, 0.1167824458934300E-09             
   21,    4,-0.4009355337024804E-06,-0.1409956796515497E-06, 0.1152731953344200E-09, 0.1124812757578100E-09             
   21,    5, 0.3268843121521566E-06, 0.1672581132452231E-06, 0.1128319111579100E-09, 0.1130945083640600E-09             
